verse_id,english_text
42011020,"» if -pron- use the finger power spirit of god to cast out demon , then the kingdom of god have come upon -pron- ?"
42012003,» that which -pron- have say in the darkness will be hear in the light . that which -pron- have speak in the inner chamber will be proclaim on the housetop .
42012039,"» know this , that if the master of the house have know in what hour the thief be come -pron- would have watch . -pron- would not have allow -pron- house to be break into ."
42012051,"» do -pron- think -pron- have come to give peace in the earth ? -pron- tell -pron- , no , instead division ."
42013007,"» so -pron- tell -pron- gardener , -pron- have be come here look for fig on this tree for three year . -pron- have not find any . so cut -pron- down ! why should -pron- continue use the soil ?"
42013009,» if the tree bear fig next year -pron- will be good . if -pron- do not -pron- can have -pron- cut down . «
42015024,» ' -pron- son be dead . now -pron- be alive . -pron- be lose . now -pron- have be find . the feasting begin . '
42015032,» ' -pron- have to celebrate and be happy . -pron- brother be dead . now -pron- be alive ! -pron- be lose and now -pron- have be find ! ' «
42018028,peter say : » indeed -pron- have leave -pron- own to follow -pron- . «
42019008,"zacchaeus stand before jesus and say : » lord , -pron- now give half of all -pron- possession to the poor . if -pron- have defraud any one -pron- will give back four time the amount take . «"
42019009,jesus say to -pron- : » salvation have come to this house today . -pron- be also a son of abraham .
42019037,-pron- be near the descent of the mount of olives . the entire crowd of disciple rejoice and praise god with a loud voice for all the mighty work -pron- have see .
42019046,-pron- say : » -pron- be write -pron- house shall be a house of prayer . -pron- have make -pron- a den of robber . «
42020039,"some of the scribe answer , » teacher -pron- have say well . «"
42022028,» -pron- have continue with -pron- in -pron- temptation .
42023008,herod be very happy to see jesus . -pron- have want to see -pron- for a long time . -pron- hop to see -pron- perform a miracle .
42023022,"a third time -pron- say to -pron- : » why , what evil have this man do ? -pron- have find no reason to put -pron- to death . -pron- will therefore chastise -pron- and release -pron- . «"
42024006,» -pron- be not here . -pron- have arise ! remember how -pron- speak to -pron- when -pron- be yet in galilee .
42024018,the one name cleopas answer -pron- : » do -pron- travel alone in jerusalem and not know the thing that have happen there these day ? «
42024025,-pron- say to -pron- : » -pron- be foolish man . -pron- be slow of heart to believe in all that the prophet have speak !
42024034,"» the lord have rise indeed , « -pron- say , » and -pron- appear to simon . «"
43001034,"» -pron- have see , and have bear witness that this be the son of god . «"
43003011,» this be the truth . -pron- speak what -pron- know and witness about what -pron- have see . but -pron- do not receive -pron- testimony .
43003019,"» this be the judgment , that the light have come into the world . people love the darkness rather than the light for -pron- work be evil ."
43003032,"» -pron- testify about what -pron- have see and hear , but no man accept -pron- testimony ."
43003034,» for -pron- whom god have send speak the word of god . god do not give the spirit by measure .
43004001,the lord be aware that the pharisees have hear that jesus make and baptize more disciple than john .
43005006,jesus see -pron- lie there . -pron- know that -pron- have be sick for a long time . so -pron- ask -pron- : » do -pron- want to get well ? «
43005036,» the testimony -pron- have be great than that of john . the work -pron- do be the work the father give -pron- to accomplish . -pron- testify that the father have send -pron- .
43005038,» -pron- do not have -pron- word dwell in -pron- . this be because -pron- do not believe in the person -pron- have send .
43005045,» do not think that -pron- will accuse -pron- before the father . moses on whom -pron- have set -pron- hope be a plaintiff against -pron- .
43006017,-pron- board a boat to travel over the sea to capernaum . -pron- be dark and jesus have not yet come to -pron- .
43006027,"» do not work for food that perish but for food that offer everlasting life . the son of man will give -pron- this food . the father , even god , have set -pron- seal upon -pron- . «"
43006029,"jesus answer : » this be the work of god , that -pron- have an active faith in the one whom -pron- have send . «"
43006036,» -pron- tell -pron- . -pron- have see -pron- and yet do not believe .
43006039,"» this be the will of -pron- that send -pron- that -pron- should not lose any of those -pron- have give -pron- , but -pron- should raise -pron- up at the last day ."
43006045,» -pron- be write in the prophet : jehovah shall teach -pron- all . every one who hear the father and have learn come to -pron- .
43006046,"» no one have see the father . only -pron- who be from god , -pron- have see the father ."
43007008,» -pron- go to this feast . -pron- will not go to this feast for -pron- time have not yet come . «
43007051,» do -pron- law convict a man without first hearing from -pron- to find out what -pron- have do ? «
43008038,» -pron- speak the thing that -pron- have see and hear when -pron- be with -pron- father . -pron- also do the thing that -pron- hear from -pron- father . «
43008042,jesus say : » if god be -pron- father -pron- would love -pron- . -pron- come from god ! -pron- have not come from -pron- . -pron- send -pron- !
43009018,the jews do not believe that -pron- have be blind and then receive -pron- sight . so -pron- call -pron- parent .
43009022,"the parent say these thing because -pron- fear the jews . the jews have agree that if any man should confess -pron- to be christ , -pron- should be put out of the synagogue ."
43011017,when jesus arrive -pron- find lazarus have be in the grave four day .
43011021,martha say to jesus : » lord if -pron- have be here -pron- brother would not have die .
43011032,when mary see jesus -pron- fall down at -pron- foot . -pron- say : » lord ; if -pron- have be here -pron- brother would not have die . «
43011034,-pron- ask : » where have -pron- lay -pron- ? « -pron- answer : » come and see lord . «
43011039,"jesus say : » take away the stone . « martha , the sister of the dead man say : » lord by now the body have decay for -pron- have be dead four day . «"
43011057,"now the chief priest and the pharisees have give order that , if any man know where -pron- be , -pron- should report -pron- that -pron- may seize -pron- ."
43012018,"for this reason also the crowd meet -pron- , for -pron- hear that -pron- have perform this miracle ."
43012019,the pharisees speak among -pron- : » -pron- see that -pron- be not accomplish anything . look the world have go after -pron- . «
43012023,jesus answer : » the time have come for the son of man to be glorify .
43012034,the crowd answer -pron- : » -pron- have hear from the law that the christ live forever . why do -pron- say the son of man must be lift up ? who be this son of man ? «
43012046,» -pron- have come as a light to the world . everyone who believe in -pron- will not remain in darkness .
43012049,» -pron- speak not from -pron- but from the father who send -pron- . -pron- have give -pron- a commandment concern what -pron- should say when -pron- speak .
